date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure
2021-07-21,25.6875,28.05,24.3,80.89387,0.5,12.367753,1013.84644
2021-07-22,25.3375,27.05,24.45,83.182594,1.2,10.882675,1014.08075
2021-07-23,25.597916,28.1,23.9,81.67382,1.0,12.089086,1013.05176
2021-07-24,25.481249,27.7,24.0,83.15513,0.70000005,11.538342,1012.19867
2021-07-25,25.422918,27.85,24.05,81.77416,0.1,12.483508,1011.72845
2021-07-26,25.302084,27.05,23.95,79.49568,0.5,14.41808,1011.34503
2021-07-27,25.699999,27.4,24.55,76.511375,0.2,14.693679,1011.0696
2021-07-28,25.408333,28.0,23.8,81.442726,0.2,11.256291,1011.05475
2021-07-29,25.289583,28.35,22.5,83.921745,0.70000005,9.163125,1011.46124
2021-07-30,25.702082,28.4,24.0,84.15379,0.2,11.553474,1011.5726
2021-07-31,25.747917,28.45,24.2,83.12139,0.6,12.8678255,1012.38776
2021-08-01,25.658333,28.9,23.65,84.73107,1.1,10.679427,1013.7256
2021-08-02,25.525,27.45,24.15,85.25768,0.1,10.83118,1012.7768
2021-08-03,25.862501,28.4,24.65,85.43982,0.8,11.436367,1011.445
2021-08-04,25.560417,28.15,24.45,85.66685,5.6,13.580644,1012.36554
2021-08-05,25.247917,27.7,23.15,86.91317,9.2,11.149052,1013.9553
2021-08-06,25.7875,28.75,23.95,84.20281,1.2,9.869914,1013.2901
2021-08-07,25.7125,28.85,24.05,85.070786,2.1,12.019715,1012.32513
2021-08-08,24.824999,26.95,23.0,90.44718,16.6,14.2750635,1011.9898
2021-08-09,25.441666,28.0,23.65,85.36688,1.0,13.554955,1012.9092
2021-08-10,24.9625,27.35,23.7,87.98279,2.1000001,11.872082,1012.14056
2021-08-11,25.333334,27.75,23.65,84.07365,0.3,14.49895,1011.07916
2021-08-12,25.072916,27.25,23.4,86.70178,2.3,13.288747,1011.42645
2021-08-13,25.268751,27.5,24.1,85.119286,0.9,12.250173,1012.0307
2021-08-14,25.554167,28.05,24.3,81.7727,0.5,13.295751,1010.7774
2021-08-15,25.364584,28.1,23.5,82.86875,0.7,12.480317,1009.9196
2021-08-16,25.452082,28.3,24.15,83.22295,1.3,11.013406,1010.5522
2021-08-17,24.918749,26.9,23.5,89.22837,3.3,8.014525,1011.9241
2021-08-18,25.425001,28.45,23.9,84.355644,0.4,8.968921,1012.30634
2021-08-19,25.089584,27.4,23.55,87.78718,1.6,8.8252325,1010.31244
2021-08-20,24.833334,28.0,23.35,89.62198,7.9,11.334713,1009.2961
2021-08-21,24.197916,25.35,23.1,94.81036,18.8,9.57992,1009.82324
2021-08-22,24.654167,27.35,22.65,93.28004,12.599999,5.744724,1009.65216
2021-08-23,25.252083,29.0,22.9,88.23907,4.7,7.986084,1008.49274
2021-08-24,25.175001,27.95,23.25,88.08871,6.8,10.102027,1007.8853
2021-08-25,25.166666,27.7,23.15,88.02175,3.3,11.016366,1008.3051
2021-08-26,25.816666,28.65,24.0,84.6507,0.2,8.7909155,1009.6861
2021-08-27,26.241667,28.9,24.55,83.589935,5.3,11.465587,1010.604
2021-08-28,25.579168,28.05,23.55,88.03779,11.0,9.64124,1010.27045
2021-08-29,25.7125,28.5,23.6,86.9267,4.4,11.86689,1008.5796
2021-08-30,24.9,27.55,23.3,91.17643,79.299995,10.087285,1008.66473
2021-08-31,25.729166,29.3,23.65,86.71057,1.1,8.393796,1009.2115
2021-09-01,26.19375,28.8,24.1,86.61569,3.2,11.104828,1008.5749
2021-09-02,24.516668,27.1,23.55,94.91665,51.4,9.804315,1009.3975
2021-09-03,24.502083,27.3,23.65,95.900566,34.899998,9.836665,1010.3328
2021-09-04,25.1,28.15,23.7,90.05404,7.2000003,9.766549,1009.90094
2021-09-05,25.360418,28.3,23.1,87.18574,0.8,9.703902,1010.4184
2021-09-06,25.210417,26.65,24.2,90.10678,2.0,8.144001,1010.54614
2021-09-07,25.65,29.1,23.65,87.15067,1.6,6.4009833,1010.29596
2021-09-08,25.960417,28.7,24.35,84.998665,0.3,11.004416,1009.284
2021-09-09,26.1,28.35,24.25,85.81272,1.3000001,9.223858,1009.7548
2021-09-10,25.59375,28.4,24.25,89.15705,5.1,7.398661,1011.07294
2021-09-11,25.283333,28.25,23.6,94.22583,10.5,5.625021,1011.5319
2021-09-12,25.987501,29.25,23.5,86.30538,0.0,10.424825,1010.2695
2021-09-13,24.949999,26.55,23.9,93.66028,7.5,9.401127,1009.6213
2021-09-14,25.110418,27.65,23.4,90.1539,3.1000001,7.8854976,1009.5643
2021-09-15,24.885416,26.25,23.7,92.54142,17.8,6.954357,1011.1506
2021-09-16,25.858332,29.55,23.7,87.18871,2.0,7.5562553,1011.83154
2021-09-17,26.127083,29.9,24.35,88.54104,7.7,7.3224797,1010.5449
2021-09-18,25.685417,28.05,24.15,87.93753,9.7,8.706813,1010.3295
2021-09-19,26.164583,28.9,24.45,84.664764,5.2,8.403655,1010.02545
2021-09-20,26.183334,30.1,24.4,84.343475,0.8,8.162478,1009.6225
2021-09-21,25.691666,27.6,24.85,89.87899,17.300001,8.822784,1009.5522
2021-09-22,24.270834,25.15,23.45,98.78594,21.8,4.2904706,1010.11066
2021-09-23,25.80625,29.1,22.65,88.7176,1.8,5.912777,1009.90216
2021-09-24,26.018751,28.55,23.95,88.01536,14.5,7.6421056,1010.57733
2021-09-25,25.768751,29.05,23.95,89.74817,11.1,6.5163646,1010.49225
2021-09-26,25.616667,30.55,23.5,88.01678,5.4,6.141108,1010.2498
2021-09-27,25.800001,29.15,23.6,86.766685,1.6,6.6036377,1009.6694
2021-09-28,26.022917,28.7,24.2,87.61303,1.6,6.196955,1008.71906
2021-09-29,26.55625,29.05,24.4,84.480865,1.0,8.003261,1008.69824
2021-09-30,25.914583,28.2,24.65,89.357635,12.3,6.768854,1009.30444
2021-10-01,26.085417,28.4,24.45,88.0326,2.6000001,7.355889,1010.0457
2021-10-02,26.65625,29.8,24.25,83.9587,1.7,9.564145,1008.8279
2021-10-03,26.379166,29.5,24.5,87.323845,3.6,8.555851,1009.0295
2021-10-04,26.695833,29.6,24.65,87.856316,0.90000004,7.1606708,1008.7949
2021-10-05,26.897917,29.4,24.85,85.36033,0.8,8.541518,1008.73
2021-10-06,25.4,26.35,23.55,92.77607,24.0,5.775337,1009.2299
2021-10-07,26.31875,29.65,23.6,86.27747,1.0,6.078567,1008.44696
2021-10-08,26.914583,30.15,24.45,85.20339,0.3,7.9049516,1007.07135
2021-10-09,27.029167,29.3,25.2,85.458824,1.7,9.795495,1008.0991
2021-10-10,26.4625,28.75,25.1,87.78742,9.2,8.649438,1009.184
2021-10-11,26.947916,30.2,24.55,85.428314,2.7,7.806883,1009.5119
2021-10-12,27.314583,30.55,25.45,84.84181,0.6,9.209564,1008.67914
2021-10-13,27.408333,30.45,25.25,84.44351,0.90000004,8.85555,1008.26825
2021-10-14,27.002083,29.95,24.95,86.13514,0.9,8.9766035,1008.606
2021-10-15,26.760416,29.55,24.45,84.820404,0.4,7.8861446,1008.3714
2021-10-16,26.983332,30.45,25.45,82.759285,1.1,10.791835,1008.132
2021-10-17,26.908333,29.65,23.35,83.81163,6.5,10.215304,1007.74896
2021-10-18,24.560417,26.4,23.7,96.59452,13.1,5.0986543,1009.01544
2021-10-19,26.110418,29.3,23.85,86.85864,6.5,9.430411,1009.5845
2021-10-20,26.364584,28.55,24.5,88.09479,1.6,6.8930244,1009.6862
2021-10-21,25.272917,26.75,23.8,91.12005,10.4,5.9690595,1009.4492
2021-10-22,25.543749,28.8,23.55,88.93866,6.0,7.9264183,1009.17267
2021-10-23,24.606249,28.3,23.3,94.44165,32.1,4.3691463,1010.6578
2021-10-24,25.65,28.3,23.35,89.48297,4.1,5.381523,1010.7241
2021-10-25,26.84375,30.2,24.15,85.54841,2.7,9.938395,1009.88104
2021-10-26,26.199999,28.5,24.1,87.519135,5.6,7.049127,1010.1298
2021-10-27,26.241667,28.95,23.4,86.22402,1.0,6.900494,1009.5107
2021-10-28,26.572916,29.2,24.45,86.24954,2.0,6.756141,1009.1141
2021-10-29,26.975,30.6,23.6,84.46081,0.5,7.131182,1007.8575
2021-10-30,26.945833,29.25,24.8,85.1229,0.8,9.555762,1008.5391
2021-10-31,26.877083,29.6,24.95,84.51443,1.7,10.892006,1010.03516
2021-11-01,27.045832,30.05,25.7,82.78298,1.0,11.889525,1010.2859
2021-11-02,26.041666,28.9,23.1,86.03838,3.6,6.4345174,1010.56085
2021-11-03,26.706251,29.75,23.85,84.55565,0.2,7.3668118,1009.24396
2021-11-04,26.956251,29.5,24.65,85.66266,2.8,7.554123,1008.772
2021-11-05,26.510416,30.0,24.4,86.07023,5.5,5.8953166,1008.71454
2021-11-06,26.6,30.4,22.85,83.66944,0.3,6.9085536,1007.8754
2021-11-07,26.683334,30.0,24.65,87.32401,3.8,6.90898,1007.3107
2021-11-08,26.927084,30.25,24.4,86.41268,6.8,7.4652696,1006.9052
2021-11-09,26.872917,29.5,24.75,85.55637,9.5,7.2389636,1007.6905
2021-11-10,26.358332,29.4,24.7,88.596245,5.6,8.135313,1008.62604
2021-11-11,26.647917,29.9,24.5,86.39666,5.0,6.9067187,1008.61993
2021-11-12,26.689583,29.95,23.8,85.57766,0.4,7.481751,1007.1486
2021-11-13,26.90625,29.75,24.1,85.975525,4.7000003,7.1422286,1007.2002
2021-11-14,27.364584,30.2,25.25,84.885414,2.5,7.8173203,1008.3635
2021-11-15,27.077082,31.2,25.55,86.55154,4.6,7.589058,1008.5942
2021-11-16,26.80625,30.1,24.2,87.08249,5.3999996,7.5329647,1007.7524
2021-11-17,27.820833,30.5,25.2,81.63714,1.1999999,8.106656,1007.1489
2021-11-18,27.31875,30.25,24.9,85.52427,2.8000002,7.3244247,1007.9724
2021-11-19,27.012499,29.45,25.3,86.296364,4.1,7.6746697,1008.26935
2021-11-20,27.458334,30.55,24.05,83.13509,0.0,6.918223,1007.5411
2021-11-21,27.735418,30.4,24.9,84.754105,0.3,7.637737,1006.6785
2021-11-22,27.560417,29.85,25.85,84.161446,2.3,9.130435,1008.06573
